image_path,latitude,longitude
data/images_converted/IMG_0210.png,39.95140833333333,-75.19058833333334
data/images_converted/IMG_0211.png,39.95140833333333,-75.19058833333334
data/images_converted/IMG_0212.png,39.95140833333333,-75.19058833333334
data/images_converted/IMG_0213.png,39.95140833333333,-75.19058833333334
data/images_converted/IMG_0214.png,39.95140833333333,-75.19058833333334
data/images_converted/IMG_0215.png,39.95140833333333,-75.19058833333334
data/images_converted/IMG_0216.png,39.95140833333333,-75.19058833333334
data/images_converted/IMG_0217.png,39.95140833333333,-75.19058833333334
data/images_converted/IMG_0221.png,39.95148,-75.19079666666667
data/images_converted/IMG_0222.png,39.95148,-75.19079666666667
data/images_converted/IMG_0223.png,39.951496666666664,-75.19077166666666
data/images_converted/IMG_0224.png,39.95148833333333,-75.19076666666666
data/images_converted/IMG_0225.png,39.95148,-75.19079666666667
data/images_converted/IMG_0226.png,39.95147166666667,-75.19082833333333
data/images_converted/IMG_0227.png,39.95147,-75.19083333333333
data/images_converted/IMG_0228.png,39.95147166666667,-75.190855
data/images_converted/IMG_0229.png,39.951478333333334,-75.19086333333334
data/images_converted/IMG_0230.png,39.951386666666664,-75.19119166666667
data/images_converted/IMG_0231.png,39.951386666666664,-75.19120833333334
data/images_converted/IMG_0232.png,39.9514,-75.19125333333334
data/images_converted/IMG_0233.png,39.9514,-75.19125333333334
data/images_converted/IMG_0234.png,39.9514,-75.19125333333334
data/images_converted/IMG_0235.png,39.9514,-75.19125333333334
data/images_converted/IMG_0236.png,39.9514,-75.19125333333334
data/images_converted/IMG_0237.png,39.9514,-75.19126166666666
data/images_converted/IMG_0238.png,39.9514,-75.19126166666666
data/images_converted/IMG_0239.png,39.9514,-75.19126166666666
data/images_converted/IMG_0240.png,39.95169666666666,-75.19175833333334
data/images_converted/IMG_0241.png,39.95169666666666,-75.19175833333334
data/images_converted/IMG_0242.png,39.95169666666666,-75.19175833333334
data/images_converted/IMG_0243.png,39.95169666666666,-75.19175833333334
data/images_converted/IMG_0244.png,39.95169666666666,-75.19175833333334
data/images_converted/IMG_0245.png,39.951703333333334,-75.191795
data/images_converted/IMG_0246.png,39.951703333333334,-75.191795
data/images_converted/IMG_0247.png,39.951703333333334,-75.191795
data/images_converted/IMG_0248.png,39.95156333333333,-75.19217
data/images_converted/IMG_0249.png,39.95153833333333,-75.19216166666666
data/images_converted/IMG_0250.png,39.95158333333333,-75.1921
data/images_converted/IMG_0251.png,39.95151333333333,-75.19166666666666
data/images_converted/IMG_0252.png,39.95163,-75.19148833333334
data/images_converted/IMG_0253.png,39.951695,-75.19161166666666
data/images_converted/IMG_0254.png,39.951755,-75.19168
data/images_converted/IMG_0255.png,39.951755,-75.19171166666666
data/images_converted/IMG_0256.png,39.951725,-75.19172833333333
data/images_converted/IMG_0257.png,39.95173833333333,-75.19173333333333
data/images_converted/IMG_0258.png,39.95173666666667,-75.19176333333333
data/images_converted/IMG_0259.png,39.95160333333333,-75.19173333333333
data/images_converted/IMG_0260.png,39.95153333333333,-75.19174166666667
data/images_converted/IMG_0261.png,39.951503333333335,-75.19177166666667
data/images_converted/IMG_0262.png,39.95148833333333,-75.19180333333334
data/images_converted/IMG_0263.png,39.95148,-75.19181166666667
data/images_converted/IMG_0264.png,39.95147,-75.19185
data/images_converted/IMG_0265.png,39.95147166666667,-75.19185
data/images_converted/IMG_0266.png,39.95147166666667,-75.19185
data/images_converted/IMG_0267.png,39.951683333333335,-75.19173333333333
data/images_converted/IMG_0268.png,39.95166666666667,-75.19172
data/images_converted/IMG_0269.png,39.951611666666665,-75.19168833333333
data/images_converted/IMG_0270.png,39.95108333333334,-75.19146666666667
data/images_converted/IMG_0271.png,39.95106333333333,-75.19148333333334
data/images_converted/IMG_0272.png,39.95169666666666,-75.19175833333334
data/images_converted/IMG_0273.png,39.95169666666666,-75.19175833333334
data/images_converted/IMG_0274.png,39.95169666666666,-75.19175833333334
data/images_converted/IMG_0275.png,39.951213333333335,-75.19177166666667
data/images_converted/IMG_0276.png,39.951195,-75.19175833333334
data/images_converted/IMG_0277.png,39.95120333333333,-75.19172833333333
data/images_converted/IMG_0278.png,39.951191666666666,-75.19171166666666
data/images_converted/IMG_0279.png,39.951175,-75.19168833333333
data/images_converted/IMG_0280.png,39.951161666666664,-75.19167166666666
data/images_converted/IMG_0281.png,39.95123666666667,-75.19169666666667
data/images_converted/IMG_0282.png,39.95118333333333,-75.19168833333333
data/images_converted/IMG_0283.png,39.95168,-75.19175833333334
data/images_converted/IMG_0284.png,39.95168,-75.19174166666667
data/images_converted/IMG_0285.png,39.95158,-75.19162
data/images_converted/IMG_0286.png,39.95153333333333,-75.19163666666667
data/images_converted/IMG_0287.png,39.951503333333335,-75.19162
data/images_converted/IMG_0288.png,39.9515,-75.19161166666666
data/images_converted/IMG_0289.png,39.95149166666667,-75.19161166666666
data/images_converted/IMG_0290.png,39.95148,-75.19161166666666
data/images_converted/IMG_0291.png,39.95148,-75.19158833333333
data/images_converted/IMG_0292.png,39.95211333333334,-75.19028666666667
data/images_converted/IMG_0293.png,39.95211166666667,-75.19031333333334
data/images_converted/IMG_0294.png,39.95211333333334,-75.19031333333334
data/images_converted/IMG_0295.png,39.95211166666667,-75.19031333333334
data/images_converted/IMG_0296.png,39.95211333333334,-75.19031333333334
data/images_converted/IMG_0297.png,39.95211333333334,-75.19031333333334
data/images_converted/IMG_0298.png,39.95211333333334,-75.19030833333333
data/images_converted/IMG_0299.png,39.95211333333334,-75.19030833333333
data/images_converted/IMG_0300.png,39.95210333333333,-75.19030833333333
data/images_converted/IMG_0301.png,39.952105,-75.19031333333334
